1.84564, 4.03634, 1.81372, 7.48253, 2.50825, 1.85457, 3.61146, 7.45958, -0.0819656, 4.2354, 0.725444, 2.4827, 0.0223245, 7.69536, 6.33192, 1.95342, 6.53421, 5.96225, 5.43958, 3.78606, 4.65966, 5.598, 0.912742, 5.90295, 4.42973, 1.78283, 5.5009, 0.152364, 2.73377, 5.74937, 3.60786, 3.44669
1.84432, 4.03601, 1.81134, 7.48296, 2.51381, 1.85401, 3.60958, 7.46155, -0.0826131, 4.23056, 0.728797, 2.47654, 0.0204975, 7.69817, 6.32935, 1.95912, 6.53487, 5.96133, 5.43992, 3.78335, 4.66052, 5.59624, 0.913518, 5.8991, 4.4286, 1.78534, 5.50002, 0.154052, 2.73451, 5.74966, 3.60819, 3.45241
1.84233, 4.03548, 1.80777, 7.48331, 2.52102, 1.85309, 3.60681, 7.46484, -0.0835673, 4.22343, 0.733399, 2.46758, 0.0178097, 7.70274, 6.32591, 1.96775, 6.53587, 5.95996, 5.44042, 3.77909, 4.66185, 5.59329, 0.914719, 5.8932, 4.4279, 1.78947, 5.49883, 0.156632, 2.73572, 5.75006, 3.60846, 3.46047
1.84047, 4.03497, 1.80443, 7.48329, 2.52682, 1.85215, 3.60428, 7.46831, -0.0845056, 4.21694, 0.737226, 2.45957, 0.0153877, 7.70744, 6.32316, 1.97583, 6.5368, 5.95872, 5.44083, 3.77483, 4.66312, 5.59017, 0.915883, 5.88752, 4.42804, 1.79372, 5.49785, 0.159085, 2.73699, 5.75044, 3.60846, 3.46743
1.83874, 4.03449, 1.80133, 7.48295, 2.53163, 1.85115, 3.60196, 7.47193, -0.0854667, 4.21103, 0.740442, 2.45242, 0.0132243, 7.71227, 6.32098, 1.98334, 6.53767, 5.95762, 5.44113, 3.77056, 4.66437, 5.58689, 0.917013, 5.88203, 4.42863, 1.79799, 5.49704, 0.161421, 2.7383, 5.75082, 3.60825, 3.47348
1.83612, 4.03387, 1.79673, 7.48182, 2.53798, 1.84933, 3.59853, 7.47805, -0.0871213, 4.20249, 0.744761, 2.44236, 0.0101961, 7.72047, 6.31838, 1.99446, 6.53899, 5.95615, 5.44137, 3.76349, 4.66638, 5.58126, 0.918798, 5.87345, 4.4301, 1.80484, 5.49596, 0.165018, 2.74053, 5.7515, 3.60754, 3.48184
1.83368, 4.03356, 1.79264, 7.48011, 2.543, 1.84723, 3.59545, 7.48426, -0.0889201, 4.19514, 0.748329, 2.43397, 0.00770334, 7.72906, 6.31663, 2.00425, 6.54024, 5.9551, 5.44133, 3.75625, 4.66838, 5.57533, 0.920524, 5.86528, 4.43186, 1.81137, 5.49508, 0.168377, 2.74284, 5.7523, 3.60648, 3.4888
1.83135, 4.03364, 1.78895, 7.4779, 2.54713, 1.84482, 3.59266, 7.49049, -0.0908815, 4.18876, 0.751411, 2.42698, 0.00565377, 7.73806, 6.3157, 2.01252, 6.54145, 5.95445, 5.44088, 3.74916, 4.6704, 5.56915, 0.922214, 5.85743, 4.43365, 1.81755, 5.49434, 0.171499, 2.7452, 5.75327, 3.60514, 3.4947
1.82906, 4.03413, 1.78559, 7.47528, 2.55059, 1.84209, 3.59009, 7.49669, -0.0930387, 4.18317, 0.754211, 2.42121, 0.0039568, 7.74747, 6.31576, 2.01868, 6.54264, 5.95417, 5.43984, 3.74291, 4.67239, 5.56291, 0.923881, 5.84983, 4.4355, 1.8234, 5.49364, 0.17428, 2.7476, 5.75443, 3.60352, 3.49975
1.82563, 4.03574, 1.78089, 7.47072, 2.55497, 1.8373, 3.58645, 7.5059, -0.096667, 4.17592, 0.758254, 2.41444, 0.00185281, 7.76237, 6.31752, 2.02411, 6.54451, 5.95422, 5.43733, 3.73514, 4.6753, 5.55393, 0.926344, 5.83876, 4.4385, 1.8316, 5.49254, 0.177623, 2.75122, 5.7565, 3.6006, 3.50615
1.82212, 4.03841, 1.77634, 7.46556, 2.55867, 1.83147, 3.58289, 7.51504, -0.100698, 4.16963, 0.762388, 2.40957, 2.00099e-05, 7.77821, 6.32069, 2.026, 6.54651, 5.95466, 5.43424, 3.72847, 4.6781, 5.54586, 0.928805, 5.8279, 4.44184, 1.83924, 5.49123, 0.179854, 2.75485, 5.75893, 3.59725, 3.5116
1.81852, 4.04206, 1.77167, 7.45994, 2.562, 1.82446, 3.57919, 7.52423, -0.104999, 4.16404, 0.766734, 2.40624, -0.00175264, 7.79497, 6.32463, 2.02576, 6.54872, 5.95529, 5.43106, 3.72184, 4.68092, 5.53881, 0.931311, 5.8171, 4.44541, 1.84649, 5.48968, 0.181106, 2.7585, 5.76164, 3.59364, 3.51645
1.81488, 4.04657, 1.76673, 7.45401, 2.56508, 1.81663, 3.57535, 7.53333, -0.109479, 4.15895, 0.77127, 2.40409, -0.00344593, 7.81233, 6.32884, 2.02461, 6.55118, 5.95608, 5.42787, 3.71471, 4.68391, 5.53239, 0.933932, 5.80623, 4.44903, 1.85339, 5.48796, 0.181712, 2.76228, 5.76454, 3.58986, 3.52083
1.81119, 4.05181, 1.76194, 7.44799, 2.5674, 1.80964, 3.57208, 7.54094, -0.11414, 4.15424, 0.775665, 2.40287, -0.00437411, 7.82842, 6.33237, 2.02432, 6.55393, 5.95705, 5.42443, 3.70733, 4.68717, 5.52632, 0.936756, 5.79529, 4.45234, 1.85983, 5.48644, 0.182166, 2.7662, 5.76744, 3.58585, 3.52474
1.80732, 4.05757, 1.75803, 7.44216, 2.56873, 1.80459, 3.56996, 7.54608, -0.119061, 4.14991, 0.779414, 2.40238, -0.00420254, 7.84165, 6.33482, 2.02563, 6.55694, 5.95827, 5.42047, 3.70038, 4.69065, 5.52065, 0.939826, 5.78442, 4.45494, 1.86564, 5.48566, 0.182977, 2.77023, 5.76993, 3.5815, 3.52817
